date,close,change,change_pct,per,pbr,dividend_yield_pct
2008-09-17,1425.26,37.51,2.7,11.07,1.18,2.19
2008-09-18,1392.42,-32.84,-2.3,10.82,1.15,2.24
2008-09-19,1455.78,63.36,4.55,11.31,1.2,2.14
2008-09-22,1460.34,4.56,0.31,11.34,1.21,2.14
2008-09-23,1481.37,21.03,1.44,11.5,1.23,2.11
2008-09-24,1495.98,14.61,0.99,11.62,1.24,2.09
2008-09-25,1501.63,5.65,0.38,11.66,1.24,2.08
2008-09-26,1476.33,-25.3,-1.68,11.46,1.22,2.11
2008-09-29,1456.36,-19.97,-1.35,11.31,1.2,2.14
2008-09-30,1448.06,-8.3,-0.57,11.25,1.2,2.15
2008-10-01,1439.67,-8.39,-0.58,11.18,1.19,2.17
2008-10-02,1419.65,-20.02,-1.39,11.03,1.18,2.2
2008-10-06,1358.75,-60.9,-4.29,10.55,1.13,2.3
2008-10-07,1366.1,7.35,0.54,10.62,1.13,2.28
2008-10-08,1286.69,-79.41,-5.81,10.01,1.07,2.42
2008-10-09,1294.89,8.2,0.64,10.08,1.08,2.41
2008-10-10,1241.47,-53.42,-4.13,9.81,1.03,2.38
2008-10-13,1288.53,47.06,3.79,10.17,1.07,2.29
2008-10-14,1367.69,79.16,6.14,10.8,1.13,2.16
2008-10-15,1340.28,-27.41,-2,10.58,1.11,2.21
2008-10-16,1213.78,-126.5,-9.44,9.58,1.01,2.44
2008-10-17,1180.67,-33.11,-2.73,9.35,0.98,2.5
2008-10-20,1207.63,26.96,2.28,9.57,1,2.45
2008-10-21,1196.1,-11.53,-0.95,9.47,0.99,2.47
2008-10-22,1134.59,-61.51,-5.14,8.98,0.94,2.61
2008-10-23,1049.71,-84.88,-7.48,8.3,0.87,2.82
2008-10-24,938.75,-110.96,-10.57,7.4,0.78,3.15
2008-10-27,946.45,7.7,0.82,7.46,0.78,3.13
2008-10-28,999.16,52.71,5.57,7.9,0.83,2.96
2008-10-29,968.97,-30.19,-3.02,7.68,0.81,3.05
2008-10-30,1084.72,115.75,11.95,8.6,0.9,2.73
2008-10-31,1113.06,28.34,2.61,8.84,0.93,2.66
2008-11-03,1129.08,16.02,1.44,8.99,0.94,2.62
2008-11-04,1153.35,24.27,2.15,9.17,0.96,2.56
2008-11-05,1181.5,28.15,2.44,9.4,0.98,2.5
2008-11-06,1092.22,-89.28,-7.56,8.7,0.91,2.71
2008-11-07,1134.49,42.27,3.87,9.04,0.95,2.61
2008-11-10,1152.46,17.97,1.58,9.18,0.96,2.57
2008-11-11,1128.73,-23.73,-2.06,8.99,0.94,2.62
2008-11-12,1123.86,-4.87,-0.43,8.95,0.94,2.63
2008-11-13,1088.44,-35.42,-3.15,8.68,0.91,2.72
2008-11-14,1088.26,-0.18,-0.02,8.66,0.91,2.72
2008-11-17,1078.32,-9.94,-0.91,8.58,0.9,2.74
2008-11-18,1036.16,-42.16,-3.91,8.25,0.86,2.85
2008-11-19,1016.82,-19.34,-1.87,8.1,0.85,2.91
2008-11-20,948.69,-68.13,-6.7,7.57,0.79,3.12
2008-11-21,1003.73,55.04,5.8,8.01,0.84,2.95
2008-11-24,970.14,-33.59,-3.35,7.75,0.81,3.05
2008-11-25,983.32,13.18,1.36,7.84,0.82,3.01
2008-11-26,1029.78,46.46,4.72,8.2,0.86,2.87
2008-11-27,1063.48,33.7,3.27,8.46,0.88,2.78
2008-11-28,1076.07,12.59,1.18,8.57,0.9,2.71
2008-12-01,1058.62,-17.45,-1.62,8.5,0.89,2.74
2008-12-02,1023.2,-35.42,-3.35,8.21,0.86,2.83
2008-12-03,1022.67,-0.53,-0.05,8.19,0.86,2.83
2008-12-04,1006.54,-16.13,-1.58,8.06,0.85,2.88
2008-12-05,1028.13,21.59,2.14,8.23,0.86,2.82
2008-12-08,1105.05,76.92,7.48,8.84,0.93,2.62
2008-12-09,1105.84,0.79,0.07,8.85,0.93,2.62
2008-12-10,1145.87,40.03,3.62,9.16,0.96,2.53
2008-12-11,1154.43,8.56,0.75,9.22,0.97,2.51
2008-12-12,1103.82,-50.61,-4.38,8.84,0.93,2.63
2008-12-15,1158.19,54.37,4.93,9.27,0.97,2.5
2008-12-16,1161.56,3.37,0.29,9.3,0.98,2.49
2008-12-17,1169.75,8.19,0.71,9.35,0.98,2.48
2008-12-18,1175.91,6.16,0.53,9.4,0.99,2.46
2008-12-19,1180.97,5.06,0.43,9.44,0.99,2.45
2008-12-22,1179.61,-1.36,-0.12,9.43,0.99,2.46
2008-12-23,1144.31,-35.3,-2.99,9.15,0.96,2.53
2008-12-24,1128.51,-15.8,-1.38,9.04,0.95,2.57
2008-12-26,1117.86,-10.65,-0.94,8.94,0.94,2.59
2008-12-29,1117.59,-0.27,-0.02,8.93,0.94,2.6
2008-12-30,1124.47,6.88,0.62,8.99,0.94,2.58
2009-01-02,1157.4,32.93,2.93,9.25,0.97,2.51
2009-01-05,1173.57,16.17,1.4,9.35,0.98,2.47
2009-01-06,1194.28,20.71,1.76,9.52,1,2.43
2009-01-07,1228.17,33.89,2.84,9.81,1.03,2.36
2009-01-08,1205.7,-22.47,-1.83,9.64,1.01,2.41
2009-01-09,1180.96,-24.74,-2.05,9.42,0.99,2.46
2009-01-12,1156.75,-24.21,-2.05,9.23,0.97,2.51
2009-01-13,1167.71,10.96,0.95,9.31,0.98,2.49
2009-01-14,1182.68,14.97,1.28,9.42,0.99,2.46
2009-01-15,1111.34,-71.34,-6.03,8.86,0.93,2.61
2009-01-16,1135.2,23.86,2.15,9.05,0.95,2.56
2009-01-19,1150.65,15.45,1.36,9.18,0.96,2.53
2009-01-20,1126.81,-23.84,-2.07,9,0.95,2.58
2009-01-21,1103.61,-23.2,-2.06,8.82,0.93,2.63
2009-01-22,1116.23,12.62,1.14,8.91,0.94,2.6
2009-01-23,1093.4,-22.83,-2.05,8.73,0.92,2.66
2009-01-28,1157.98,64.58,5.91,9.24,0.97,2.51
2009-01-29,1166.56,8.58,0.74,9.3,0.98,2.49
2009-01-30,1162.11,-4.45,-0.38,9.26,0.97,2.5
2009-02-02,1146.95,-15.16,-1.3,9.15,0.96,2.53
2009-02-03,1163.2,16.25,1.42,9.28,0.97,2.5
2009-02-04,1195.37,32.17,2.77,9.54,1,2.43
2009-02-05,1177.88,-17.49,-1.46,9.4,0.99,2.46
2009-02-06,1210.26,32.38,2.75,9.66,1.01,2.4
2009-02-09,1202.69,-7.57,-0.63,9.6,1.01,2.41
2009-02-10,1198.87,-3.82,-0.32,9.56,1,2.42
2009-02-11,1190.18,-8.69,-0.72,9.5,1,2.44
2009-02-12,1179.84,-10.34,-0.87,9.43,0.99,2.46
2009-02-13,1192.44,12.6,1.07,9.53,1,2.44
2009-02-16,1175.47,-16.97,-1.42,9.39,0.99,2.47
2009-02-17,1127.19,-48.28,-4.11,8.99,0.95,2.58
2009-02-18,1113.19,-14,-1.24,8.89,0.93,2.61
2009-02-19,1107.1,-6.09,-0.55,8.84,0.93,2.63
2009-02-20,1065.95,-41.15,-3.72,8.51,0.9,2.73
2009-02-23,1099.55,33.6,3.15,8.78,0.92,2.64
2009-02-24,1063.88,-35.67,-3.24,8.49,0.89,2.73
2009-02-25,1067.08,3.2,0.3,8.51,0.9,2.72
2009-02-26,1054.79,-12.29,-1.15,8.41,0.88,2.75
2009-02-27,1063.03,8.24,0.78,8.47,0.89,2.73
2009-03-02,1018.81,-44.22,-4.16,8.12,0.85,2.85
2009-03-03,1025.57,6.76,0.66,8.17,0.86,2.83
2009-03-04,1059.26,33.69,3.29,8.44,0.89,2.74
2009-03-05,1058.18,-1.08,-0.1,8.44,0.89,2.75
2009-03-06,1055.03,-3.15,-0.3,8.42,0.89,2.75
2009-03-09,1071.73,16.7,1.58,8.55,0.9,2.71
2009-03-10,1092.2,20.47,1.91,8.7,0.92,2.66
2009-03-11,1127.51,35.31,3.23,8.98,0.94,2.58
2009-03-12,1128.39,0.88,0.08,8.98,0.94,2.57
2009-03-13,1126.03,-2.36,-0.21,8.97,0.94,2.58
2009-03-16,1125.46,-0.57,-0.05,8.96,0.94,2.58
2009-03-17,1163.88,38.42,3.41,9.25,0.97,2.5
2009-03-18,1169.95,6.07,0.52,9.31,0.98,2.48
2009-03-19,1161.81,-8.14,-0.7,9.25,0.97,2.5
2009-03-20,1170.94,9.13,0.79,8.75,0.98,2.6
2009-03-23,1199.5,28.56,2.44,8.96,1,2.54
2009-03-24,1221.7,22.2,1.85,9.12,1.02,2.5
2009-03-25,1229.02,7.32,0.6,9.17,1.03,2.48
2009-03-26,1243.8,14.78,1.2,9.28,1.04,2.46
2009-03-27,1237.51,-6.29,-0.51,9.23,1.03,2.47
2009-03-30,1197.46,-40.05,-3.24,8.94,1,2.54
2009-03-31,1206.26,8.8,0.73,9.01,1.01,2.52
2009-04-01,1233.36,27.1,2.25,9.2,1.03,2.47
2009-04-02,1276.97,43.61,3.54,9.53,1.07,2.39
2009-04-03,1283.75,6.78,0.53,9.57,1.07,2.37
2009-04-06,1297.85,14.1,1.1,9.68,1.09,2.35
2009-04-07,1300.1,2.25,0.17,9.69,1.09,2.35
2009-04-08,1262.07,-38.03,-2.93,9.4,1.06,2.43
2009-04-09,1316.35,54.28,4.3,9.8,1.1,2.33
2009-04-10,1336.04,19.69,1.5,9.96,1.12,2.29
2009-04-13,1338.26,2.22,0.17,9.96,1.12,2.29
2009-04-14,1342.63,4.37,0.33,9.99,1.12,2.29
2009-04-15,1333.09,-9.54,-0.71,9.93,1.12,2.3
2009-04-16,1336.72,3.63,0.27,9.96,1.12,2.29
2009-04-17,1329,-7.72,-0.58,9.91,1.11,2.3
2009-04-20,1336.39,7.39,0.56,10,1.12,2.28
2009-04-21,1336.81,0.42,0.03,10,1.12,2.28
2009-04-22,1356.02,19.21,1.44,10.14,1.14,2.25
2009-04-23,1368.8,12.78,0.94,10.24,1.15,2.23
2009-04-24,1354.1,-14.7,-1.07,10.11,1.14,2.26
2009-04-27,1339.83,-14.27,-1.05,10,1.13,2.28
2009-04-28,1300.24,-39.59,-2.95,9.71,1.09,2.35
2009-04-29,1338.42,38.18,2.94,10.69,1.12,2.29
2009-04-30,1369.36,30.94,2.31,10.93,1.15,2.23
2009-05-04,1397.92,28.56,2.09,11.13,1.17,1.64
2009-05-06,1393.45,-4.47,-0.32,17.99,1.1,1.62
2009-05-07,1401.08,7.63,0.55,18.08,1.11,1.61
2009-05-08,1412.13,11.05,0.79,18.23,1.12,1.6
2009-05-11,1415.16,3.03,0.21,18.27,1.12,1.71
2009-05-12,1403.51,-11.65,-0.82,18.14,1.11,1.46
2009-05-13,1414.52,11.01,0.78,18.36,1.12,1.45
2009-05-14,1380.95,-33.57,-2.37,17.93,1.09,1.49
2009-05-15,1391.73,10.78,0.78,18.07,1.1,1.48
2009-05-18,1386.68,-5.05,-0.36,17.96,1.1,1.49
2009-05-19,1428.21,41.53,2.99,18.49,1.13,1.44
2009-05-20,1435.7,7.49,0.52,18.63,1.14,1.44
2009-05-21,1421.65,-14.05,-0.98,18.44,1.13,1.45
2009-05-22,1403.75,-17.9,-1.26,18.19,1.11,1.47
2009-05-25,1400.9,-2.85,-0.2,18.15,1.11,1.47
2009-05-26,1372.04,-28.86,-2.06,17.8,1.09,1.5
2009-05-27,1362.02,-10.02,-0.73,17.71,1.08,1.51
2009-05-28,1392.17,30.15,2.21,18.1,1.1,1.48
2009-05-29,1395.89,3.72,0.27,18.54,1.11,1.47
2009-06-01,1415.1,19.21,1.38,18.78,1.12,1.45
2009-06-02,1412.85,-2.25,-0.16,18.67,1.12,1.46
2009-06-03,1414.89,2.04,0.14,18.71,1.12,1.45
2009-06-04,1378.14,-36.75,-2.6,18.23,1.09,1.49
2009-06-05,1394.71,16.57,1.2,18.45,1.11,1.47
2009-06-08,1393.3,-1.41,-0.1,18.45,1.11,1.47
2009-06-09,1371.84,-21.46,-1.54,18.17,1.09,1.5
2009-06-10,1414.88,43.04,3.14,18.73,1.12,1.45
2009-06-11,1419.39,4.51,0.32,18.78,1.13,1.45
2009-06-12,1428.59,9.2,0.65,18.91,1.13,1.44
2009-06-15,1412.42,-16.17,-1.13,18.71,1.12,1.45
2009-06-16,1399.15,-13.27,-0.94,18.53,1.11,1.47
2009-06-17,1391.17,-7.98,-0.57,18.44,1.1,1.48
2009-06-18,1375.76,-15.41,-1.11,18.25,1.09,1.49
2009-06-19,1383.34,7.58,0.55,18.34,1.1,1.48
2009-06-22,1399.71,16.37,1.18,18.54,1.11,1.47
2009-06-23,1360.54,-39.17,-2.8,18.01,1.08,1.52
2009-06-24,1363.79,3.25,0.24,18.05,1.08,1.52
2009-06-25,1392.73,28.94,2.12,18.43,1.11,1.48
2009-06-26,1394.53,1.8,0.13,18.45,1.11,1.48
2009-06-29,1388.45,-6.08,-0.44,18.37,1.1,1.49
2009-06-30,1390.07,1.62,0.12,18.39,1.1,1.49
2009-07-01,1411.66,21.59,1.55,18.66,1.12,1.46
2009-07-02,1411.48,-0.18,-0.01,18.66,1.12,1.46
2009-07-03,1420.04,8.56,0.61,18.78,1.13,1.46
2009-07-06,1428.94,8.9,0.63,18.92,1.13,1.45
2009-07-07,1434.2,5.26,0.37,19,1.14,1.44
2009-07-08,1431.02,-3.18,-0.22,18.96,1.14,1.44
2009-07-09,1430.89,-0.13,-0.01,18.94,1.13,1.44
2009-07-10,1428.62,-2.27,-0.16,18.9,1.13,1.45
2009-07-13,1378.12,-50.5,-3.53,18.24,1.09,1.5
2009-07-14,1385.56,7.44,0.54,18.34,1.1,1.49
2009-07-15,1420.86,35.3,2.55,18.79,1.13,1.46
2009-07-16,1432.22,11.36,0.8,18.86,1.13,1.44
2009-07-17,1440.1,7.88,0.55,18.96,1.14,1.44
2009-07-20,1478.51,38.41,2.67,19.45,1.17,1.4
2009-07-21,1488.99,10.48,0.71,19.59,1.18,1.39
2009-07-22,1494.04,5.05,0.34,19.66,1.18,1.39
2009-07-23,1496.49,2.45,0.16,19.7,1.19,1.38
2009-07-24,1502.59,6.1,0.41,19.79,1.19,1.38
2009-07-27,1524.05,21.46,1.43,20.06,1.21,1.36
2009-07-28,1526.03,1.98,0.13,20.07,1.21,1.36
2009-07-29,1524.32,-1.71,-0.11,20.04,1.21,1.36
2009-07-30,1534.74,10.42,0.68,20.17,1.21,1.35
2009-07-31,1557.29,22.55,1.47,20.55,1.23,1.33
2009-08-03,1564.98,7.69,0.49,21.67,1.24,1.27
2009-08-04,1566.37,1.39,0.09,21.69,1.24,1.27
2009-08-05,1559.47,-6.9,-0.44,21.6,1.23,1.28
2009-08-06,1565.04,5.57,0.36,21.72,1.24,1.27
2009-08-07,1576,10.96,0.7,21.86,1.25,1.26
2009-08-10,1576.11,0.11,0.01,21.86,1.25,1.26
2009-08-11,1579.21,3.1,0.2,21.94,1.25,1.26
2009-08-12,1565.35,-13.86,-0.88,21.76,1.24,1.27
2009-08-13,1564.64,-0.71,-0.05,21.76,1.24,1.27
2009-08-14,1591.41,26.77,1.71,22.13,1.26,1.25
2009-08-17,1547.06,-44.35,-2.79,21.48,1.22,1.29
2009-08-18,1550.24,3.18,0.21,21.53,1.23,1.28
2009-08-19,1545.96,-4.28,-0.28,21.48,1.22,1.29
2009-08-20,1576.39,30.43,1.97,21.89,1.25,1.26
2009-08-21,1580.98,4.59,0.29,21.95,1.25,1.26
2009-08-24,1612.22,31.24,1.98,22.31,1.27,1.24
2009-08-25,1601.38,-10.84,-0.67,22.19,1.27,1.24
2009-08-26,1614.12,12.74,0.8,22.36,1.28,1.23
2009-08-27,1599.33,-14.79,-0.92,22.16,1.27,1.25
2009-08-28,1607.94,8.61,0.54,22.29,1.27,1.24
2009-08-31,1591.85,-16.09,-1,22.08,1.26,1.25
2009-09-01,1623.06,31.21,1.96,22.51,1.29,1.23
2009-09-02,1613.16,-9.9,-0.61,22.38,1.28,1.23
2009-09-03,1613.53,0.37,0.02,22.36,1.28,1.23
2009-09-04,1608.9,-4.63,-0.29,22.28,1.27,1.24
2009-09-07,1608.57,-0.33,-0.02,22.29,1.27,1.24
2009-09-08,1619.69,11.12,0.69,22.45,1.28,1.23
2009-09-09,1607.77,-11.92,-0.74,22.28,1.27,1.24
2009-09-10,1644.68,36.91,2.3,22.78,1.3,1.21
2009-09-11,1651.7,7.02,0.43,22.86,1.3,1.21
2009-09-14,1634.91,-16.79,-1.02,22.63,1.29,1.22
2009-09-15,1653.4,18.49,1.13,22.88,1.31,1.21
2009-09-16,1683.33,29.93,1.81,23.29,1.33,1.18
2009-09-17,1695.47,12.14,0.72,23.46,1.34,1.18
2009-09-18,1699.71,4.24,0.25,23.53,1.34,1.17
2009-09-21,1695.5,-4.21,-0.25,23.47,1.34,1.18
2009-09-22,1718.88,23.38,1.38,23.81,1.36,1.16
2009-09-23,1711.47,-7.41,-0.43,23.72,1.35,1.16
2009-09-24,1693.88,-17.59,-1.03,23.48,1.34,1.18
2009-09-25,1691.48,-2.4,-0.14,23.41,1.34,1.18
2009-09-28,1675.55,-15.93,-0.94,23.19,1.32,1.19
2009-09-29,1690.05,14.5,0.87,23.38,1.34,1.18
2009-09-30,1673.14,-16.91,-1,23.13,1.32,1.19
2009-10-01,1644.63,-28.51,-1.7,22.72,1.3,1.21
2009-10-05,1606.9,-37.73,-2.29,22.2,1.27,1.24
2009-10-06,1598.44,-8.46,-0.53,22.09,1.26,1.25
2009-10-07,1598,-0.44,-0.03,22.06,1.26,1.25
2009-10-08,1615.46,17.46,1.09,22.3,1.27,1.23
2009-10-09,1646.79,31.33,1.94,22.76,1.3,1.21
2009-10-12,1639.81,-6.98,-0.42,22.67,1.3,1.21
2009-10-13,1628.93,-10.88,-0.66,22.52,1.29,1.22
2009-10-14,1649.09,20.16,1.24,22.8,1.3,1.21
2009-10-15,1658.99,9.9,0.6,22.94,1.31,1.2
2009-10-16,1640.36,-18.63,-1.12,22.67,1.3,1.21
2009-10-19,1649.07,8.71,0.53,22.79,1.3,1.21
2009-10-20,1659.15,10.08,0.61,22.87,1.31,1.2
2009-10-21,1653.86,-5.29,-0.32,22.8,1.31,1.2
2009-10-22,1630.33,-23.53,-1.42,22.48,1.29,1.22
2009-10-23,1640.17,9.84,0.6,22.61,1.3,1.21
2009-10-26,1657.11,16.94,1.03,22.85,1.31,1.2
2009-10-27,1649.53,-7.58,-0.46,22.74,1.3,1.21
2009-10-28,1609.71,-39.82,-2.41,22.19,1.27,1.24
2009-10-29,1585.85,-23.86,-1.48,21.87,1.25,1.25
2009-10-30,1580.69,-5.16,-0.33,21.8,1.25,1.26
2009-11-02,1559.09,-21.6,-1.37,21.5,1.23,1.28
2009-11-03,1549.92,-9.17,-0.59,21.42,1.23,1.28
2009-11-04,1579.93,30.01,1.94,21.84,1.25,1.26
2009-11-05,1552.24,-27.69,-1.75,21.45,1.23,1.28
2009-11-06,1572.46,20.22,1.3,21.73,1.24,1.26
2009-11-09,1576.79,4.33,0.28,21.79,1.25,1.26
2009-11-10,1582.3,5.51,0.35,21.86,1.25,1.26
2009-11-11,1594.82,12.52,0.79,22.04,1.26,1.24
2009-11-12,1572.73,-22.09,-1.39,21.7,1.24,1.26
2009-11-13,1571.99,-0.74,-0.05,21.67,1.24,1.26
2009-11-16,1592.47,20.48,1.3,21.96,1.26,1.25
2009-11-17,1585.98,-6.49,-0.41,21.89,1.25,1.25
2009-11-18,1603.97,17.99,1.13,22.14,1.27,1.24
2009-11-19,1620.54,16.57,1.03,22.36,1.28,1.23
2009-11-20,1620.6,0.06,0,22.36,1.28,1.23
2009-11-23,1619.05,-1.55,-0.1,22.32,1.28,1.23
2009-11-24,1606.42,-12.63,-0.78,22.15,1.27,1.24
2009-11-25,1611.88,5.46,0.34,22.24,1.28,1.23
2009-11-26,1599.52,-12.36,-0.77,22.07,1.27,1.24
2009-11-27,1524.5,-75.02,-4.69,21.07,1.21,1.3
2009-11-30,1555.6,31.1,2.04,21.47,1.23,1.28
2009-12-01,1569.72,14.12,0.91,21.67,1.24,1.27
2009-12-02,1591.63,21.91,1.4,21.97,1.26,1.25
2009-12-03,1615,23.37,1.47,22.3,1.28,1.23
2009-12-04,1624.76,9.76,0.6,22.44,1.29,1.22
2009-12-07,1632.65,7.89,0.49,22.55,1.29,1.22
2009-12-08,1627.78,-4.87,-0.3,22.48,1.29,1.22
2009-12-09,1634.17,6.39,0.39,22.59,1.29,1.21
2009-12-10,1652.73,18.56,1.14,22.83,1.31,1.2
2009-12-11,1656.9,4.17,0.25,22.9,1.31,1.2
2009-12-14,1664.77,7.87,0.47,23.02,1.32,1.19
2009-12-15,1665.85,1.08,0.06,23.42,1.32,1.19
2009-12-16,1664.24,-1.61,-0.1,23.02,1.32,1.19
2009-12-17,1647.84,-16.4,-0.99,22.8,1.31,1.2
2009-12-18,1647.04,-0.8,-0.05,22.8,1.31,1.2
2009-12-21,1644.23,-2.81,-0.17,22.77,1.31,1.2
2009-12-22,1655.54,11.31,0.69,23.04,1.31,1.2
2009-12-23,1661.35,5.81,0.35,23.13,1.32,1.19
2009-12-24,1682.34,20.99,1.26,23.44,1.34,1.18
2009-12-28,1685.59,3.25,0.19,23.5,1.34,1.17
2009-12-29,1672.48,-13.11,-0.78,23.32,1.33,1.18
2009-12-30,1682.77,10.29,0.62,23.68,1.34,1.17
2010-01-04,1696.14,13.37,0.79,23.87,1.35,1.16
2010-01-05,1690.62,-5.52,-0.33,23.8,1.35,1.17
2010-01-06,1705.32,14.7,0.87,24.01,1.36,1.16
2010-01-07,1683.45,-21.87,-1.28,23.71,1.34,1.17
2010-01-08,1695.26,11.81,0.7,23.88,1.35,1.16
2010-01-11,1694.12,-1.14,-0.07,23.85,1.35,1.17
2010-01-12,1698.64,4.52,0.27,23.92,1.35,1.16
2010-01-13,1671.41,-27.23,-1.6,23.54,1.33,1.18
2010-01-14,1685.77,14.36,0.86,23.69,1.34,1.17
2010-01-15,1701.8,16.03,0.95,23.83,1.36,1.16
2010-01-18,1711.78,9.98,0.59,24.01,1.37,1.15
2010-01-19,1710.22,-1.56,-0.09,23.99,1.37,1.15
2010-01-20,1714.38,4.16,0.24,24.05,1.37,1.15
2010-01-21,1722.01,7.63,0.45,24.16,1.38,1.15
2010-01-22,1684.35,-37.66,-2.19,23.65,1.35,1.17
2010-01-25,1670.2,-14.15,-0.84,23.46,1.34,1.18
2010-01-26,1637.34,-32.86,-1.97,22.99,1.31,1.21
2010-01-27,1625.48,-11.86,-0.72,22.84,1.3,1.21
2010-01-28,1642.43,16.95,1.04,23.06,1.31,1.2
2010-01-29,1602.43,-40,-2.44,22.52,1.28,1.23
2010-02-01,1606.44,4.01,0.25,22.77,1.28,1.23
2010-02-02,1595.81,-10.63,-0.66,22.66,1.27,1.24
2010-02-03,1615.02,19.21,1.2,22.94,1.29,1.22
2010-02-04,1616.42,1.4,0.09,22.98,1.29,1.22
2010-02-05,1567.12,-49.3,-3.05,22.3,1.25,1.26
2010-02-08,1552.79,-14.33,-0.91,22.1,1.24,1.27
2010-02-09,1570.49,17.7,1.14,22.34,1.26,1.25
2010-02-10,1570.12,-0.37,-0.02,22.32,1.26,1.25
2010-02-11,1597.81,27.69,1.76,22.74,1.28,1.23
2010-02-12,1593.66,-4.15,-0.26,22.68,1.27,1.24
2010-02-16,1601.05,7.39,0.46,22.8,1.28,1.23
2010-02-17,1627.43,26.38,1.65,23.16,1.3,1.21
2010-02-18,1621.19,-6.24,-0.38,23.08,1.3,1.21
2010-02-19,1593.9,-27.29,-1.68,22.7,1.27,1.23
2010-02-22,1627.1,33.2,2.08,23.17,1.3,1.21
2010-02-23,1628.9,1.8,0.11,23.2,1.3,1.21
2010-02-24,1612.83,-16.07,-0.99,22.97,1.29,1.22
2010-02-25,1587.51,-25.32,-1.57,22.62,1.27,1.24
2010-02-26,1594.58,7.07,0.45,22.72,1.28,1.23
2010-03-02,1615.12,20.54,1.29,23.02,1.29,1.22
2010-03-03,1622.44,7.32,0.45,23.12,1.3,1.21
2010-03-04,1618.2,-4.24,-0.26,23.05,1.29,1.22
2010-03-05,1634.57,16.37,1.01,23.29,1.31,1.2
2010-03-08,1660.04,25.47,1.56,23.64,1.33,1.19
2010-03-09,1660.83,0.79,0.05,23.65,1.33,1.19
2010-03-10,1662.24,1.41,0.08,23.67,1.33,1.18
2010-03-11,1656.62,-5.62,-0.34,23.57,1.33,1.19
2010-03-12,1662.74,6.12,0.37,23.65,1.33,1.18
2010-03-15,1649.5,-13.24,-0.8,23.5,1.32,1.19
2010-03-16,1648.01,-1.49,-0.09,23.48,1.32,1.19
2010-03-17,1682.86,34.85,2.11,23.96,1.35,1.16
2010-03-18,1675.17,-7.69,-0.46,24,1.34,1.16
2010-03-19,1686.11,10.94,0.65,24.16,1.35,1.16
2010-03-22,1672.67,-13.44,-0.8,23.98,1.34,1.17
2010-03-23,1681.82,9.15,0.55,24.11,1.35,1.16
2010-03-24,1681.01,-0.81,-0.05,24.1,1.35,1.16
2010-03-25,1688.39,7.38,0.44,24.2,1.35,1.15
2010-03-26,1697.72,9.33,0.55,24.34,1.36,1.15
2010-03-29,1691.99,-5.73,-0.34,24.25,1.36,1.15
2010-03-30,1700.19,8.2,0.48,24.36,1.36,1.15
2010-03-31,1692.85,-7.34,-0.43,24.35,1.36,1.15
2010-04-01,1719.17,26.32,1.55,24.13,1.38,1.14
2010-04-02,1723.49,4.32,0.25,24.19,1.38,1.13
2010-04-05,1724.99,1.5,0.09,24.22,1.38,1.13
2010-04-06,1726.09,1.1,0.06,24.24,1.38,1.13
2010-04-07,1726.6,0.51,0.03,24.26,1.39,1.13
2010-04-08,1733.78,7.18,0.42,24.42,1.39,1.12
2010-04-09,1724.47,-9.31,-0.54,24.28,1.38,1.13
2010-04-12,1710.3,-14.17,-0.82,24.05,1.37,1.14
2010-04-13,1710.59,0.29,0.02,24.06,1.37,1.14
2010-04-14,1735.33,24.74,1.45,24.4,1.39,1.13
2010-04-15,1743.91,8.58,0.49,24.54,1.4,1.12
2010-04-16,1734.49,-9.42,-0.54,24.41,1.39,1.13
2010-04-19,1705.3,-29.19,-1.68,24,1.37,1.15
2010-04-20,1718.03,12.73,0.75,24.18,1.38,1.14
2010-04-21,1747.58,29.55,1.72,24.61,1.4,1.12
2010-04-22,1739.52,-8.06,-0.46,24.51,1.39,1.12
2010-04-23,1737.03,-2.49,-0.14,24.47,1.39,1.12
2010-04-26,1752.2,15.17,0.87,24.68,1.4,1.11
2010-04-27,1749.55,-2.65,-0.15,24.64,1.4,1.12
2010-04-28,1733.91,-15.64,-0.89,24.44,1.39,1.13
2010-04-29,1728.42,-5.49,-0.32,15.28,1.26,1.31
2010-04-30,1741.56,13.14,0.76,15.4,1.27,1.3
2010-05-03,1721.21,-20.35,-1.17,15.23,1.26,1.32
2010-05-04,1718.75,-2.46,-0.14,15.21,1.26,1.32
2010-05-06,1684.71,-34.04,-1.98,14.89,1.23,1.34
2010-05-07,1647.5,-37.21,-2.21,14.56,1.2,1.37
2010-05-10,1677.63,30.13,1.83,14.8,1.23,1.35
2010-05-11,1670.24,-7.39,-0.44,14.73,1.22,1.36
2010-05-12,1663.03,-7.21,-0.43,14.67,1.22,1.33
2010-05-13,1694.58,31.55,1.9,15.32,1.26,1.31
2010-05-14,1695.63,1.05,0.06,15.33,1.26,1.31
2010-05-17,1651.51,-44.12,-2.6,14.93,1.23,1.34
2010-05-18,1643.24,-8.27,-0.5,14.86,1.22,1.35
2010-05-19,1630.08,-13.16,-0.8,14.74,1.21,1.36
2010-05-20,1600.18,-29.9,-1.83,14.47,1.19,1.38
2010-05-24,1604.93,4.75,0.3,14.51,1.19,1.38
2010-05-25,1560.83,-44.1,-2.75,14.12,1.16,1.42
2010-05-26,1582.12,21.29,1.36,14.31,1.18,1.4
2010-05-27,1607.5,25.38,1.6,14.54,1.2,1.37
